num_issues,total_values,avg_values_per_issue,max_values_per_issue,min_values_per_issue,log_outcome_space_size,reserved_value,max_weight,min_weight,weight_std,weight_entropy,avg_value_std,weight_concentration,first_offer_utility,agent_type,opponent_type,agent_utility,opponent_utility,nash_product,agreement_reached,rounds,domain_id,role
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BoulwareTBNegotiator,BOA_Conceder,0.7475363352,0.4951597403,0.3701498976024457,True,86,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BoulwareTBNegotiator,BOA_Moderate,0.6047204218,0.4224782931,0.255481251604776,True,91,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BoulwareTBNegotiator,BOA_Moderate,0.6046842072,0.17028232720000003,0.10296703402310302,True,91,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,AspirationNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,BoulwareTBNegotiator,0.759026922,0.5872007999,0.4457012157440349,True,93,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,TimeBasedConcedingNegotiator,0.759026922,0.5872007999,0.4457012157440349,True,93,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,BOA_Boulware,0.912100694,0.2445874631,0.2230883948372094,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,BOA_Boulware,1.0,0.2273268976,0.2273268976,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,LinearTBNegotiator,0.5338896931,0.5011990366,0.26758499983238965,True,98,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,LinearTBNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.5787971571,NaiveTitForTatNegotiator,ConcederTBNegotiator,0.870240694,0.49460900269999997,0.43042888176829586,True,52,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2137368487,NaiveTitForTatNegotiator,ConcederTBNegotiator,0.7859659249000001,0.4451269795,0.34985463814066087,True,74,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,BOA_Hardliner,1.0,0.2061406266,0.2061406266,True,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,BOA_Hardliner,1.0,0.2273268976,0.2273268976,True,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,BOA_Conceder,0.78535,0.5188555927999999,0.40748323980547996,True,82,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,BOA_Conceder,0.746161014,0.5248255863,0.3916043916467525,True,81,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,NaiveTitForTatNegotiator,BOA_Moderate,0.9377118944,0.348315939,0.32661999900940486,True,91,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,NaiveTitForTatNegotiator,BOA_Moderate,1.0,0.2273268976,0.2273268976,True,91,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,AspirationNegotiator,0.5872007999,0.759026922,0.4457012157440349,True,92,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,AspirationNegotiator,0.5686656948,0.5799918415,0.32982146352492897,True,93,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.5872007999,0.759026922,0.4457012157440349,True,92,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,BoulwareTBNegotiator,0.759026922,0.5872007999,0.4457012157440349,True,93,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.5872007999,0.759026922,0.4457012157440349,True,92,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,False,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,TimeBasedConcedingNegotiator,0.5872007999,0.759026922,0.4457012157440349,True,92,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,TimeBasedConcedingNegotiator,0.759026922,0.5872007999,0.4457012157440349,True,93,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,BOA_Boulware,0.5101888140999999,0.0626573184,0.0319670629691821,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,BOA_Boulware,0.5105278946,0.16376388800000002,0.08360603295215022,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,LinearTBNegotiator,0.5872007999,0.759026922,0.4457012157440349,True,92,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,LinearTBNegotiator,0.6845845891,0.5309496838,0.36347997111699787,True,86,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.5787971571,TimeBasedConcedingNegotiator,ConcederTBNegotiator,0.8680536708,0.4524667467,0.39276542038786877,True,71,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2137368487,TimeBasedConcedingNegotiator,ConcederTBNegotiator,0.7654298788,0.4357162579,0.3335102424755866,True,80,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,BOA_Hardliner,0.4234085554,0.1929676199,0.08170414118083529,True,100,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,BOA_Hardliner,0.4233345771,0.4323011131,0.18300800889404778,True,100,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,BOA_Conceder,0.78535,0.5188555927999999,0.40748323980547996,True,82,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,BOA_Conceder,0.7475363352,0.4951597403,0.3701498976024457,True,86,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,TimeBasedConcedingNegotiator,BOA_Moderate,0.6047204218,0.4224782931,0.255481251604776,True,91,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,TimeBasedConcedingNegotiator,BOA_Moderate,0.6046842072,0.17028232720000003,0.10296703402310302,True,91,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,AspirationNegotiator,0.46932379830000004,0.529695863,0.24859887436695646,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,AspirationNegotiator,0.5351100974,0.5294229227,0.2832995517317897,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,BoulwareTBNegotiator,0.1512342996,0.5303167904,0.08020208836226402,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,BoulwareTBNegotiator,0.3401933165,0.5302879349999999,0.1804004113075864,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,NaiveTitForTatNegotiator,0.2273268976,1.0,0.2273268976,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,NaiveTitForTatNegotiator,0.2445874631,0.912100694,0.2230883948372094,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,TimeBasedConcedingNegotiator,0.1512342996,0.5303167904,0.08020208836226402,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,TimeBasedConcedingNegotiator,0.3401933165,0.5302879349999999,0.1804004113075864,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,BOA_Boulware,0.4537721134,0.5589030322999999,0.2536146101524394,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,BOA_Boulware,0.1748468634,0.5584888540999999,0.09765002438324522,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,LinearTBNegotiator,0.6031404215,0.5427601543,0.32736058823790704,True,93,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,LinearTBNegotiator,0.7475363352,0.4951597403,0.3701498976024457,True,85,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.5787971571,BOA_Boulware,ConcederTBNegotiator,0.8552768228,0.4927100163,0.4214034573028002,True,76,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2137368487,BOA_Boulware,ConcederTBNegotiator,0.7760331616,0.4305938455,0.33415510328886694,True,83,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,BOA_Hardliner,0.31993071520000005,0.825825263,0.26420686702181817,True,96,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,BOA_Hardliner,0.27809171549999995,0.8239822468000001,0.22914263655415637,True,96,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,BOA_Conceder,0.6438407773,0.3085749538,0.19867313810990359,True,91,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,BOA_Conceder,0.643816349,0.1556749152,0.10022605553494861,True,91,domain00,B
5,37,7.4,15,2,12.661778097771986,0.4,0.70691,0.04186,0.2542963564819598,0.6190264434054463,0.3803789954048339,0.5233331846000001,0.2273268976,BOA_Boulware,BOA_Moderate,0.6438407773,0.3085749538,0.19867313810990359,True,91,domain00,A
5,37,7.4,15,2,12.661778097771986,0.4,0.46332,0.06209,0.14990002828552101,0.8381561240502857,0.37019183162598807,0.3123500924,0.2061406266,BOA_Boulware,BOA_Moderate,0.643816349,0.1556749152,0.10022605553494861,True,91,domain00,B
4,42,10.5,15,7,13.343602137745734,0.4,0.37965,0.128,0.0890872041878069,0.952835809949825,0.32894585908322427,0.2817461198,0.4066102402,AspirationNegotiator,AspirationNegotiator,0.7318310816999999,0.6690628071999999,0.4896409579184144,True,88,domain01,A
4,42,10.5,15,7,13.343602137745734,0.4,0.50496,0.06787,0.16009093431546956,0.8534079200549363,0.3142756468183841,0.35251642900000013,0.28569367149999997,AspirationNegotiator,AspirationNegotiator,0.7101389076,0.7120332987999999,0.5056425489846563,True,85,domain01,B
4,42,10.5,15,7,13.343602137745734,0.4,0.37965,0.128,0.0890872041878069,0.952835809949825,0.32894585908322427,0.2817461198,0.4066102402,AspirationNegotiator,BoulwareTBNegotiator,0.6374996652,0.7657907477,0.4881913452720077,True,89,domain01,A
